Country_Region,Location,Opening_Stock,Delivered_In,Delivered_Out,Closing_Stock,Open_Tonnage,Cancelled_Tonnage,Date,Location_Key
Belgium,Antwerp,0,0,0,0,0,0,20210708,Belgium_Antwerp
Germany,Hamburg,19500,0,0,19500,19500,0,20210708,Germany_Hamburg
Malaysia,Johor,25,0,0,25,0,25,20210708,Malaysia_Johor
Italy,Leghorn,0,0,0,0,0,0,20210708,Italy_Leghorn
Italy,Trieste,0,0,0,0,0,0,20210708,Italy_Trieste
Korea (South),Busan,19575,2150,0,21725,21625,100,20210708,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20210708,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20210708,Korea (South)_Incheon
UK,Liverpool,0,0,0,0,0,0,20210708,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20210708,UK_Hull
Netherlands,Rotterdam,160975,0,525,160450,141975,18475,20210708,Netherlands_Rotterdam
Malaysia,Port Klang,3650,600,0,4250,3050,1200,20210708,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20210708,Netherlands_Moerdijk
UAE,Dubai,0,0,0,0,0,0,20210708,UAE_Dubai
Taiwan,Kaohsiung,3950,0,0,3950,3950,0,20210708,Taiwan_Kaohsiung
Spain,Bilbao,700,0,0,700,700,0,20210708,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20210708,Spain_Barcelona
Singapore,Singapore,5025,0,0,5025,4925,100,20210708,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20210708,Netherlands_Vlissingen
USA,Chicago,0,0,0,0,0,0,20210708,USA_Chicago
USA,Mobile,0,0,0,0,0,0,20210708,USA_Mobile
USA,New Orleans,1175,0,0,1175,1175,0,20210708,USA_New Orleans
USA,Baltimore,0,0,0,0,0,0,20210708,USA_Baltimore
Sweden,Helsingborg,0,0,0,0,0,0,20210708,Sweden_Helsingborg
Netherlands,Moerdijk,0,0,0,0,0,0,20210709,Netherlands_Moerdijk
Italy,Trieste,0,0,0,0,0,0,20210709,Italy_Trieste
Korea (South),Busan,21725,0,0,21725,21625,100,20210709,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20210709,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20210709,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20210709,Malaysia_Johor
Malaysia,Port Klang,4250,0,925,3325,3050,275,20210709,Malaysia_Port Klang
USA,Chicago,0,0,0,0,0,0,20210709,USA_Chicago
UK,Hull,0,0,0,0,0,0,20210709,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20210709,UAE_Dubai
Taiwan,Kaohsiung,3950,3975,0,7925,7925,0,20210709,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20210709,Sweden_Helsingborg
Spain,Bilbao,700,0,0,700,700,0,20210709,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20210709,Spain_Barcelona
USA,Mobile,0,0,0,0,0,0,20210709,USA_Mobile
UK,Liverpool,0,0,0,0,0,0,20210709,UK_Liverpool
USA,New Orleans,1175,0,0,1175,1175,0,20210709,USA_New Orleans
Belgium,Antwerp,0,0,0,0,0,0,20210709,Belgium_Antwerp
Germany,Hamburg,19500,0,0,19500,19500,0,20210709,Germany_Hamburg
Italy,Leghorn,0,0,0,0,0,0,20210709,Italy_Leghorn
Singapore,Singapore,5025,0,0,5025,4925,100,20210709,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20210709,Netherlands_Vlissingen
Netherlands,Rotterdam,160450,0,675,159775,141975,17800,20210709,Netherlands_Rotterdam
USA,Baltimore,0,0,0,0,0,0,20210709,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20210712,USA_Chicago
Korea (South),Gwangyang,0,0,0,0,0,0,20210712,Korea (South)_Gwangyang
Korea (South),Busan,21725,2700,0,24425,24325,100,20210712,Korea (South)_Busan
Italy,Trieste,0,0,0,0,0,0,20210712,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20210712,Italy_Leghorn
Germany,Hamburg,19500,0,0,19500,19500,0,20210712,Germany_Hamburg
USA,Mobile,0,0,0,0,0,0,20210712,USA_Mobile
USA,New Orleans,1175,0,0,1175,1175,0,20210712,USA_New Orleans
USA,Baltimore,0,0,0,0,0,0,20210712,USA_Baltimore
Belgium,Antwerp,0,0,0,0,0,0,20210712,Belgium_Antwerp
UK,Liverpool,0,0,0,0,0,0,20210712,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20210712,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20210712,UAE_Dubai
Taiwan,Kaohsiung,7925,0,0,7925,7925,0,20210712,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20210712,Sweden_Helsingborg
Spain,Bilbao,700,0,0,700,700,0,20210712,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20210712,Spain_Barcelona
Singapore,Singapore,5025,0,100,4925,4925,0,20210712,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20210712,Netherlands_Vlissingen
Netherlands,Rotterdam,159775,0,925,158850,141975,16875,20210712,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20210712,Netherlands_Moerdijk
Malaysia,Port Klang,3325,0,275,3050,3050,0,20210712,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20210712,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20210712,Korea (South)_Incheon
Korea (South),Incheon,0,0,0,0,0,0,20210713,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20210713,Korea (South)_Gwangyang
Malaysia,Johor,25,0,0,25,0,25,20210713,Malaysia_Johor
Italy,Trieste,0,0,0,0,0,0,20210713,Italy_Trieste
USA,New Orleans,1175,0,0,1175,1175,0,20210713,USA_New Orleans
USA,Mobile,0,0,0,0,0,0,20210713,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20210713,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20210713,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20210713,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20210713,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20210713,UAE_Dubai
Taiwan,Kaohsiung,7925,0,0,7925,7925,0,20210713,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20210713,Sweden_Helsingborg
Spain,Bilbao,700,0,0,700,700,0,20210713,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20210713,Spain_Barcelona
Singapore,Singapore,4925,1750,0,6675,6675,0,20210713,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20210713,Netherlands_Vlissingen
Netherlands,Rotterdam,158850,0,1025,157825,141925,15900,20210713,Netherlands_Rotterdam
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210713,Malaysia_Port Klang
Belgium,Antwerp,0,0,0,0,0,0,20210713,Belgium_Antwerp
Germany,Hamburg,19500,0,0,19500,19500,0,20210713,Germany_Hamburg
Italy,Leghorn,0,0,0,0,0,0,20210713,Italy_Leghorn
Korea (South),Busan,24425,500,0,24925,24825,100,20210713,Korea (South)_Busan
Netherlands,Moerdijk,0,0,0,0,0,0,20210713,Netherlands_Moerdijk
Netherlands,Moerdijk,0,0,0,0,0,0,20210714,Netherlands_Moerdijk
Spain,Barcelona,0,0,0,0,0,0,20210714,Spain_Barcelona
Netherlands,Vlissingen,0,0,0,0,0,0,20210714,Netherlands_Vlissingen
Singapore,Singapore,6675,2000,0,8675,8675,0,20210714,Singapore_Singapore
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210714,Malaysia_Port Klang
Spain,Bilbao,700,0,0,700,700,0,20210714,Spain_Bilbao
Netherlands,Rotterdam,157825,0,1175,156650,141725,14925,20210714,Netherlands_Rotterdam
Malaysia,Johor,25,0,0,25,0,25,20210714,Malaysia_Johor
Korea (South),Busan,24925,0,0,24925,24825,100,20210714,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20210714,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20210714,Korea (South)_Incheon
USA,Mobile,0,0,0,0,0,0,20210714,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20210714,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20210714,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20210714,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20210714,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20210714,UAE_Dubai
Taiwan,Kaohsiung,7925,0,0,7925,7925,0,20210714,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20210714,Sweden_Helsingborg
Belgium,Antwerp,0,0,0,0,0,0,20210714,Belgium_Antwerp
Germany,Hamburg,19500,0,0,19500,19500,0,20210714,Germany_Hamburg
Italy,Leghorn,0,0,0,0,0,0,20210714,Italy_Leghorn
Italy,Trieste,0,0,0,0,0,0,20210714,Italy_Trieste
USA,New Orleans,1175,0,0,1175,1175,0,20210714,USA_New Orleans
Korea (South),Incheon,0,0,0,0,0,0,20210715,Korea (South)_Incheon
Germany,Hamburg,19500,0,0,19500,19500,0,20210715,Germany_Hamburg
Italy,Leghorn,0,0,0,0,0,0,20210715,Italy_Leghorn
Italy,Trieste,0,0,0,0,0,0,20210715,Italy_Trieste
Korea (South),Busan,24925,700,0,25625,25525,100,20210715,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20210715,Korea (South)_Gwangyang
Malaysia,Johor,25,0,0,25,0,25,20210715,Malaysia_Johor
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210715,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20210715,Netherlands_Moerdijk
Netherlands,Rotterdam,156650,0,1150,155500,141575,13925,20210715,Netherlands_Rotterdam
Netherlands,Vlissingen,0,0,0,0,0,0,20210715,Netherlands_Vlissingen
Singapore,Singapore,8675,2000,0,10675,10675,0,20210715,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20210715,Spain_Barcelona
USA,New Orleans,1175,0,0,1175,1175,0,20210715,USA_New Orleans
USA,Chicago,0,0,0,0,0,0,20210715,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20210715,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20210715,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20210715,UK_Hull
Spain,Bilbao,700,0,0,700,700,0,20210715,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20210715,Sweden_Helsingborg
Belgium,Antwerp,0,0,0,0,0,0,20210715,Belgium_Antwerp
Taiwan,Kaohsiung,7925,0,0,7925,7925,0,20210715,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20210715,UAE_Dubai
USA,Mobile,0,0,0,0,0,0,20210715,USA_Mobile
Italy,Leghorn,0,0,0,0,0,0,20210716,Italy_Leghorn
Korea (South),Gwangyang,0,0,0,0,0,0,20210716,Korea (South)_Gwangyang
Korea (South),Busan,25625,600,0,26225,26125,100,20210716,Korea (South)_Busan
Italy,Trieste,0,0,0,0,0,0,20210716,Italy_Trieste
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210716,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20210716,Netherlands_Moerdijk
USA,Chicago,0,0,0,0,0,0,20210716,USA_Chicago
USA,Mobile,0,0,0,0,0,0,20210716,USA_Mobile
Germany,Hamburg,19500,2300,0,21800,21800,0,20210716,Germany_Hamburg
USA,Baltimore,0,0,0,0,0,0,20210716,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20210716,UK_Liverpool
Korea (South),Incheon,0,0,0,0,0,0,20210716,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20210716,Malaysia_Johor
Netherlands,Vlissingen,0,0,0,0,0,0,20210716,Netherlands_Vlissingen
Singapore,Singapore,10675,0,0,10675,10675,0,20210716,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20210716,Spain_Barcelona
Spain,Bilbao,700,0,0,700,700,0,20210716,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20210716,Sweden_Helsingborg
USA,New Orleans,1175,0,0,1175,1175,0,20210716,USA_New Orleans
Taiwan,Kaohsiung,7925,275,0,8200,8200,0,20210716,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20210716,UAE_Dubai
Netherlands,Rotterdam,155500,0,1050,154450,140500,13950,20210716,Netherlands_Rotterdam
Belgium,Antwerp,0,0,0,0,0,0,20210716,Belgium_Antwerp
UK,Hull,0,0,0,0,0,0,20210716,UK_Hull
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210719,Malaysia_Port Klang
UK,Liverpool,0,0,0,0,0,0,20210719,UK_Liverpool
Netherlands,Vlissingen,0,0,0,0,0,0,20210719,Netherlands_Vlissingen
Spain,Barcelona,0,0,0,0,0,0,20210719,Spain_Barcelona
Singapore,Singapore,10675,0,0,10675,10675,0,20210719,Singapore_Singapore
Netherlands,Rotterdam,154450,0,1150,153300,140500,12800,20210719,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20210719,Netherlands_Moerdijk
Taiwan,Kaohsiung,8200,0,0,8200,8200,0,20210719,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20210719,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20210719,UK_Hull
Sweden,Helsingborg,0,0,0,0,0,0,20210719,Sweden_Helsingborg
Malaysia,Johor,25,0,0,25,0,25,20210719,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20210719,Korea (South)_Incheon
USA,Chicago,0,0,0,0,0,0,20210719,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20210719,USA_Baltimore
Belgium,Antwerp,0,0,0,0,0,0,20210719,Belgium_Antwerp
Germany,Hamburg,21800,500,0,22300,22300,0,20210719,Germany_Hamburg
Italy,Leghorn,0,0,0,0,0,0,20210719,Italy_Leghorn
Spain,Bilbao,700,0,0,700,700,0,20210719,Spain_Bilbao
Korea (South),Busan,26225,0,0,26225,26125,100,20210719,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20210719,Korea (South)_Gwangyang
USA,New Orleans,1175,0,0,1175,1175,0,20210719,USA_New Orleans
USA,Mobile,0,0,0,0,0,0,20210719,USA_Mobile
Italy,Trieste,0,0,0,0,0,0,20210719,Italy_Trieste
Netherlands,Moerdijk,0,0,0,0,0,0,20210720,Netherlands_Moerdijk
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210720,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20210720,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20210720,Korea (South)_Incheon
Korea (South),Busan,26225,0,0,26225,26125,100,20210720,Korea (South)_Busan
Italy,Trieste,0,0,0,0,0,0,20210720,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20210720,Italy_Leghorn
Netherlands,Rotterdam,153300,0,1250,152050,140475,11575,20210720,Netherlands_Rotterdam
Germany,Hamburg,22300,0,0,22300,22300,0,20210720,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20210720,Belgium_Antwerp
Korea (South),Gwangyang,0,0,0,0,0,0,20210720,Korea (South)_Gwangyang
Netherlands,Vlissingen,0,0,0,0,0,0,20210720,Netherlands_Vlissingen
Taiwan,Kaohsiung,8200,0,0,8200,8200,0,20210720,Taiwan_Kaohsiung
Spain,Barcelona,0,0,0,0,0,0,20210720,Spain_Barcelona
Spain,Bilbao,700,0,0,700,700,0,20210720,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20210720,Sweden_Helsingborg
UAE,Dubai,0,0,0,0,0,0,20210720,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20210720,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20210720,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20210720,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20210720,USA_Chicago
USA,Mobile,0,0,0,0,0,0,20210720,USA_Mobile
USA,New Orleans,1175,0,0,1175,1175,0,20210720,USA_New Orleans
Singapore,Singapore,10675,0,0,10675,10675,0,20210720,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20210721,Spain_Barcelona
Netherlands,Rotterdam,152050,0,150,151900,138650,13250,20210721,Netherlands_Rotterdam
Singapore,Singapore,10675,0,0,10675,10675,0,20210721,Singapore_Singapore
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210721,Malaysia_Port Klang
UK,Liverpool,0,0,0,0,0,0,20210721,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20210721,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20210721,USA_Chicago
USA,Mobile,0,0,0,0,0,0,20210721,USA_Mobile
USA,New Orleans,1175,0,0,1175,1175,0,20210721,USA_New Orleans
Netherlands,Moerdijk,0,0,0,0,0,0,20210721,Netherlands_Moerdijk
Netherlands,Vlissingen,0,0,0,0,0,0,20210721,Netherlands_Vlissingen
Korea (South),Gwangyang,0,0,0,0,0,0,20210721,Korea (South)_Gwangyang
UK,Hull,0,0,0,0,0,0,20210721,UK_Hull
Korea (South),Incheon,0,0,0,0,0,0,20210721,Korea (South)_Incheon
Italy,Trieste,0,0,0,0,0,0,20210721,Italy_Trieste
Italy,Leghorn,0,0,0,0,0,0,20210721,Italy_Leghorn
Germany,Hamburg,22300,0,0,22300,22300,0,20210721,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20210721,Belgium_Antwerp
Taiwan,Kaohsiung,8200,0,0,8200,8100,100,20210721,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20210721,Sweden_Helsingborg
Spain,Bilbao,700,0,0,700,700,0,20210721,Spain_Bilbao
Malaysia,Johor,25,0,0,25,0,25,20210721,Malaysia_Johor
Korea (South),Busan,26225,0,0,26225,26125,100,20210721,Korea (South)_Busan
UAE,Dubai,0,0,0,0,0,0,20210721,UAE_Dubai
Belgium,Antwerp,0,0,0,0,0,0,20210722,Belgium_Antwerp
USA,Baltimore,0,0,0,0,0,0,20210722,USA_Baltimore
USA,Mobile,0,0,0,0,0,0,20210722,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20210722,USA_Chicago
Germany,Hamburg,22300,0,0,22300,22300,0,20210722,Germany_Hamburg
UK,Liverpool,0,0,0,0,0,0,20210722,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20210722,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20210722,UAE_Dubai
Taiwan,Kaohsiung,8200,0,0,8200,8100,100,20210722,Taiwan_Kaohsiung
Spain,Bilbao,700,0,0,700,700,0,20210722,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20210722,Spain_Barcelona
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210722,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20210722,Netherlands_Moerdijk
Netherlands,Rotterdam,151900,0,100,151800,133825,17975,20210722,Netherlands_Rotterdam
Netherlands,Vlissingen,0,0,0,0,0,0,20210722,Netherlands_Vlissingen
Singapore,Singapore,10675,0,0,10675,10675,0,20210722,Singapore_Singapore
USA,New Orleans,1175,0,0,1175,1175,0,20210722,USA_New Orleans
Italy,Leghorn,0,0,0,0,0,0,20210722,Italy_Leghorn
Sweden,Helsingborg,0,0,0,0,0,0,20210722,Sweden_Helsingborg
Korea (South),Gwangyang,0,0,0,0,0,0,20210722,Korea (South)_Gwangyang
Malaysia,Johor,25,0,0,25,0,25,20210722,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20210722,Korea (South)_Incheon
Italy,Trieste,0,0,0,0,0,0,20210722,Italy_Trieste
Korea (South),Busan,26225,600,0,26825,26725,100,20210722,Korea (South)_Busan
Netherlands,Vlissingen,0,0,0,0,0,0,20210723,Netherlands_Vlissingen
Belgium,Antwerp,0,0,0,0,0,0,20210723,Belgium_Antwerp
Germany,Hamburg,22300,0,0,22300,22300,0,20210723,Germany_Hamburg
Italy,Leghorn,0,0,0,0,0,0,20210723,Italy_Leghorn
Italy,Trieste,0,0,0,0,0,0,20210723,Italy_Trieste
Korea (South),Busan,26825,0,0,26825,26725,100,20210723,Korea (South)_Busan
UAE,Dubai,0,0,0,0,0,0,20210723,UAE_Dubai
Korea (South),Incheon,0,0,0,0,0,0,20210723,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20210723,Malaysia_Johor
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210723,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20210723,Netherlands_Moerdijk
Spain,Bilbao,700,0,0,700,700,0,20210723,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20210723,Spain_Barcelona
Singapore,Singapore,10675,0,0,10675,10675,0,20210723,Singapore_Singapore
Korea (South),Gwangyang,0,0,0,0,0,0,20210723,Korea (South)_Gwangyang
Taiwan,Kaohsiung,8200,500,0,8700,7600,1100,20210723,Taiwan_Kaohsiung
Netherlands,Rotterdam,151800,0,25,151775,133575,18200,20210723,Netherlands_Rotterdam
USA,New Orleans,1175,0,0,1175,1175,0,20210723,USA_New Orleans
UK,Hull,0,0,0,0,0,0,20210723,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20210723,UK_Liverpool
USA,Baltimore,0,0,0,0,0,0,20210723,USA_Baltimore
Sweden,Helsingborg,0,0,0,0,0,0,20210723,Sweden_Helsingborg
USA,Chicago,0,0,0,0,0,0,20210723,USA_Chicago
USA,Mobile,0,0,0,0,0,0,20210723,USA_Mobile
Taiwan,Kaohsiung,8700,0,0,8700,7550,1150,20210726,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20210726,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20210726,UK_Hull
USA,New Orleans,1175,0,0,1175,1125,50,20210726,USA_New Orleans
Spain,Barcelona,0,0,0,0,0,0,20210726,Spain_Barcelona
USA,Baltimore,0,0,0,0,0,0,20210726,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20210726,USA_Chicago
Sweden,Helsingborg,0,0,0,0,0,0,20210726,Sweden_Helsingborg
USA,Mobile,0,0,0,0,0,0,20210726,USA_Mobile
UK,Liverpool,0,0,0,0,0,0,20210726,UK_Liverpool
Belgium,Antwerp,0,0,0,0,0,0,20210726,Belgium_Antwerp
Germany,Hamburg,22300,0,0,22300,22300,0,20210726,Germany_Hamburg
Spain,Bilbao,700,0,0,700,700,0,20210726,Spain_Bilbao
Singapore,Singapore,10675,0,0,10675,10675,0,20210726,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20210726,Netherlands_Vlissingen
Netherlands,Rotterdam,151775,0,0,151775,132325,19450,20210726,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20210726,Netherlands_Moerdijk
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210726,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20210726,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20210726,Korea (South)_Incheon
Italy,Leghorn,0,0,0,0,0,0,20210726,Italy_Leghorn
Korea (South),Gwangyang,0,0,0,0,0,0,20210726,Korea (South)_Gwangyang
Italy,Trieste,0,0,0,0,0,0,20210726,Italy_Trieste
Korea (South),Busan,26825,0,0,26825,26725,100,20210726,Korea (South)_Busan
USA,Mobile,0,0,0,0,0,0,20210727,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20210727,USA_Chicago
Sweden,Helsingborg,0,0,0,0,0,0,20210727,Sweden_Helsingborg
USA,Baltimore,0,0,0,0,0,0,20210727,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20210727,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20210727,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20210727,UAE_Dubai
Taiwan,Kaohsiung,8700,4000,0,12700,11550,1150,20210727,Taiwan_Kaohsiung
USA,New Orleans,1175,0,0,1175,1125,50,20210727,USA_New Orleans
Spain,Bilbao,700,0,0,700,700,0,20210727,Spain_Bilbao
Italy,Leghorn,0,0,0,0,0,0,20210727,Italy_Leghorn
Belgium,Antwerp,0,0,0,0,0,0,20210727,Belgium_Antwerp
Germany,Hamburg,22300,0,0,22300,22300,0,20210727,Germany_Hamburg
Italy,Trieste,0,0,0,0,0,0,20210727,Italy_Trieste
Korea (South),Busan,26825,1000,0,27825,27725,100,20210727,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20210727,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20210727,Korea (South)_Incheon
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210727,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20210727,Netherlands_Moerdijk
Malaysia,Johor,25,0,0,25,0,25,20210727,Malaysia_Johor
Netherlands,Vlissingen,0,0,0,0,0,0,20210727,Netherlands_Vlissingen
Singapore,Singapore,10675,0,0,10675,10675,0,20210727,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20210727,Spain_Barcelona
Netherlands,Rotterdam,151775,0,0,151775,132325,19450,20210727,Netherlands_Rotterdam
Spain,Bilbao,700,0,0,700,700,0,20210728,Spain_Bilbao
Netherlands,Moerdijk,0,0,0,0,0,0,20210728,Netherlands_Moerdijk
Sweden,Helsingborg,0,0,0,0,0,0,20210728,Sweden_Helsingborg
Taiwan,Kaohsiung,12700,0,0,12700,11550,1150,20210728,Taiwan_Kaohsiung
Spain,Barcelona,0,0,0,0,0,0,20210728,Spain_Barcelona
Singapore,Singapore,10675,0,0,10675,10675,0,20210728,Singapore_Singapore
UAE,Dubai,0,0,0,0,0,0,20210728,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20210728,UK_Hull
Netherlands,Vlissingen,0,0,0,0,0,0,20210728,Netherlands_Vlissingen
Netherlands,Rotterdam,151775,0,75,151700,133575,18125,20210728,Netherlands_Rotterdam
Malaysia,Port Klang,3050,0,0,3050,3050,0,20210728,Malaysia_Port Klang
Korea (South),Gwangyang,0,0,0,0,0,0,20210728,Korea (South)_Gwangyang
USA,Mobile,0,0,0,0,0,0,20210728,USA_Mobile
USA,New Orleans,1175,0,0,1175,1125,50,20210728,USA_New Orleans
UK,Liverpool,0,0,0,0,0,0,20210728,UK_Liverpool
Korea (South),Incheon,0,0,0,0,0,0,20210728,Korea (South)_Incheon
Belgium,Antwerp,0,0,0,0,0,0,20210728,Belgium_Antwerp
Malaysia,Johor,25,0,0,25,0,25,20210728,Malaysia_Johor
Germany,Hamburg,22300,0,0,22300,22300,0,20210728,Germany_Hamburg
Italy,Leghorn,0,0,0,0,0,0,20210728,Italy_Leghorn
Italy,Trieste,0,0,0,0,0,0,20210728,Italy_Trieste
Korea (South),Busan,27825,5025,0,32850,32750,100,20210728,Korea (South)_Busan
USA,Chicago,0,0,0,0,0,0,20210728,USA_Chicago
USA,Baltimore,0,0,0,0,0,0,20210728,USA_Baltimore
USA,Mobile,0,0,0,0,0,0,20210729,USA_Mobile
Belgium,Antwerp,0,0,0,0,0,0,20210729,Belgium_Antwerp
USA,New Orleans,1175,0,0,1175,300,875,20210729,USA_New Orleans
Korea (South),Incheon,0,0,0,0,0,0,20210729,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20210729,Korea (South)_Gwangyang
Korea (South),Busan,32850,2450,0,35300,35200,100,20210729,Korea (South)_Busan
Italy,Trieste,0,0,0,0,0,0,20210729,Italy_Trieste
